YEAR;MONTH;DAY;AIRLINE;ORIGIN_AIRPORT;DESTINATION_AIRPORT;DEPARTURE_DELAY;ARRIVAL_DELAY;CANCELLED
2015;1;3;AS;SEA;LAX;10.0;-3.0;0.0
2015;1;3;AS;LAS;SEA;-14.0;-16.0;0.0
2015;1;3;AS;SJC;HNL;-9.0;5.0;0.0
2015;1;3;B6;JFK;PBI;-6.0;0.0;0.0
2015;1;3;AA;ORD;SAN;14.0;14.0;0.0
2015;1;3;B6;BUF;JFK;-7.0;-21.0;0.0
2015;1;3;DL;MSP;TPA;-2.0;-8.0;0.0
2015;1;3;DL;ATL;ROC;-1.0;-16.0;0.0
2015;1;3;DL;LAX;JFK;12.0;13.0;0.0
2015;1;3;DL;LAX;ATL;-2.0;-5.0;0.0
2015;1;3;DL;MSP;RNO;0.0;-6.0;0.0
2015;1;3;DL;JFK;MCO;9.0;7.0;0.0
2015;1;3;DL;JFK;SJU;-5.0;23.0;0.0
2015;1;3;DL;ATL;FLL;-4.0;-6.0;0.0
2015;1;3;EV;CRP;DFW;15.0;3.0;0.0
2015;1;3;EV;OKC;DFW;32.0;39.0;0.0
2015;1;3;EV;IAH;DAL;-2.0;-10.0;0.0
2015;1;3;EV;MKE;EWR;5.0;21.0;0.0
2015;1;3;EV;IAH;LRD;-2.0;-4.0;0.0
2015;1;3;EV;CVG;DEN;-7.0;-17.0;0.0
2015;1;3;EV;LIT;DEN;-11.0;14.0;0.0
2015;1;3;MQ;DFW;AEX;11.0;35.0;0.0
2015;1;3;MQ;TUL;DFW;-3.0;6.0;0.0
2015;1;3;MQ;SGF;DFW;100.0;103.0;0.0
2015;1;3;MQ;LAW;DFW;74.0;77.0;0.0
2015;1;3;OO;MSP;ICT;233.0;223.0;0.0
2015;1;3;OO;MSP;ISN;1.0;-16.0;0.0
2015;1;3;MQ;ORD;BWI;-2.0;21.0;0.0
2015;1;3;OO;SFO;SMF;0.0;11.0;0.0
2015;1;3;OO;LAX;COS;-2.0;18.0;0.0
2015;1;3;EV;MOB;IAH;44.0;88.0;0.0
2015;1;3;OO;SFO;LAS;4.0;2.0;0.0
2015;1;3;UA;SFO;RDU;3.0;11.0;0.0
2015;1;3;UA;IAH;SFO;47.0;16.0;0.0
2015;1;3;B6;LGB;LAS;-8.0;-9.0;0.0
2015;1;3;B6;JFK;BUF;-5.0;-5.0;0.0
2015;1;3;DL;ATL;SAT;-4.0;-15.0;0.0
2015;1;3;B6;JFK;BTV;-5.0;2.0;0.0
2015;1;3;EV;MFE;IAH;-3.0;-2.0;0.0
2015;1;3;EV;GPT;IAH;22.0;45.0;0.0
2015;1;3;EV;BTR;IAH;1.0;51.0;0.0
2015;1;3;EV;ATL;MSN;-4.0;-13.0;0.0
2015;1;3;DL;ATL;MLB;10.0;16.0;0.0
2015;1;3;OO;ATL;IAH;13.0;60.0;0.0
2015;1;3;OO;ATL;SBN;31.0;38.0;0.0
2015;1;3;B6;JFK;RSW;-4.0;-6.0;0.0
2015;1;3;B6;SMF;LGB;-5.0;-10.0;0.0
2015;1;3;B6;JFK;MCO;-6.0;5.0;0.0
2015;1;3;OO;SFO;BZN;11.0;16.0;0.0
2015;1;3;UA;TPA;IAH;20.0;39.0;0.0
2015;1;3;UA;SAT;DEN;-3.0;-1.0;0.0
2015;1;3;US;FLL;PHX;5.0;-8.0;0.0
2015;1;3;US;SFO;PHX;-10.0;-2.0;0.0
2015;1;3;US;SJU;CLT;4.0;-14.0;0.0
2015;1;3;US;LAX;CLT;18.0;31.0;0.0
2015;1;3;US;CLT;MSY;-4.0;-7.0;0.0
2015;1;3;US;PIT;PHL;22.0;45.0;0.0
2015;1;3;VX;FLL;JFK;7.0;6.0;0.0
2015;1;3;WN;DEN;MDW;16.0;4.0;0.0
2015;1;3;WN;MDW;BDL;11.0;4.0;0.0
2015;1;3;WN;PIT;DEN;3.0;11.0;0.0
2015;1;3;WN;RSW;MKE;8.0;0.0;0.0
2015;1;3;UA;SFO;OGG;2.0;19.0;0.0
2015;1;3;WN;BWI;TPA;-5.0;-16.0;0.0
2015;1;3;WN;DAL;SAT;-2.0;1.0;0.0
2015;1;3;WN;STL;BWI;15.0;5.0;0.0
2015;1;3;AA;DFW;PBI;-2.0;9.0;0.0
2015;1;3;AA;LAX;LIH;6.0;29.0;0.0
2015;1;3;AA;DFW;MFE;15.0;46.0;0.0
2015;1;3;AA;MIA;EGE;15.0;49.0;0.0
2015;1;3;AA;MIA;RDU;0.0;-7.0;0.0
2015;1;3;AA;DFW;LAS;0.0;-5.0;0.0
2015;1;3;AA;STX;MIA;-8.0;-4.0;0.0
2015;1;3;AS;DCA;LAX;-5.0;-20.0;0.0
2015;1;3;DL;ATL;SJU;-1.0;3.0;0.0
2015;1;3;DL;MSP;LAX;-2.0;-17.0;0.0
2015;1;3;DL;MSP;PDX;-1.0;-16.0;0.0
2015;1;3;DL;ATL;SRQ;-4.0;-3.0;0.0
2015;1;3;DL;MSP;SFO;0.0;-26.0;0.0
2015;1;3;DL;LAX;BNA;-1.0;1.0;0.0
2015;1;3;DL;DEN;ATL;-1.0;-3.0;0.0
2015;1;3;EV;IAH;AUS;13.0;6.0;0.0
2015;1;3;EV;ATL;ICT;-4.0;-12.0;0.0
2015;1;3;EV;ATL;ECP;-2.0;6.0;0.0
2015;1;3;EV;MOB;ATL;-3.0;2.0;0.0
2015;1;3;EV;ORD;IND;-2.0;40.0;0.0
2015;1;3;HA;HNL;LIH;8.0;10.0;0.0
2015;1;3;MQ;DFW;PIA;0.0;3.0;0.0
2015;1;3;MQ;DSM;DFW;-5.0;5.0;0.0
2015;1;3;MQ;DFW;MAF;62.0;121.0;0.0
2015;1;3;MQ;ORD;SGF;57.0;63.0;0.0
2015;1;3;NK;LAS;ORD;19.0;30.0;0.0
2015;1;3;NK;ORD;DFW;9.0;51.0;0.0
2015;1;3;OO;SAN;LAX;-12.0;-12.0;0.0
2015;1;3;OO;LAX;ABQ;1.0;3.0;0.0
2015;1;3;OO;IAH;ONT;-1.0;-1.0;0.0
2015;1;3;DL;SLC;OAK;-1.0;-9.0;0.0
2015;1;3;EV;IAH;CRP;26.0;27.0;0.0
2015;1;3;OO;MSP;FAR;12.0;9.0;0.0
2015;1;3;UA;ORD;IAH;27.0;70.0;0.0
2015;1;3;UA;GRR;DEN;29.0;81.0;0.0
2015;1;3;EV;PNS;IAH;-7.0;23.0;0.0
2015;1;3;NK;LAX;MSP;15.0;4.0;0.0
2015;1;3;UA;DFW;DEN;-1.0;6.0;0.0
2015;1;3;NK;IAH;MCI;25.0;13.0;0.0
2015;1;3;UA;LAX;MCO;0.0;8.0;0.0
2015;1;3;EV;SDF;DEN;-14.0;17.0;0.0
2015;1;3;EV;IAH;GRK;0.0;-6.0;0.0
2015;1;3;HA;LIH;HNL;-4.0;0.0;0.0
2015;1;3;OO;GEG;SEA;-5.0;-10.0;0.0
2015;1;3;UA;SFO;IAD;0.0;2.0;0.0
2015;1;3;UA;SFO;DEN;-3.0;30.0;0.0
2015;1;3;UA;IAH;HNL;37.0;60.0;0.0
2015;1;3;UA;LAX;LIH;0.0;-5.0;0.0
2015;1;3;US;CLT;DFW;1.0;-4.0;0.0
2015;1;3;US;CLT;JFK;-3.0;-11.0;0.0
2015;1;3;US;CLT;MCO;4.0;-2.0;0.0
2015;1;3;VX;SFO;JFK;2.0;0.0;0.0
2015;1;3;VX;JFK;LAX;0.0;-19.0;0.0
2015;1;3;WN;BOI;OAK;-3.0;-15.0;0.0
2015;1;3;WN;DCA;MSY;-6.0;-15.0;0.0
2015;1;3;WN;DEN;PHX;25.0;9.0;0.0
2015;1;3;WN;FLL;BWI;-2.0;-9.0;0.0
2015;1;3;WN;HOU;MSY;1.0;1.0;0.0
2015;1;3;WN;MKE;TPA;4.0;25.0;0.0
2015;1;3;WN;OAK;SAN;54.0;54.0;0.0
2015;1;3;WN;RDU;BNA;-4.0;-5.0;0.0
2015;1;3;WN;JAX;BNA;-4.0;-8.0;0.0
2015;1;3;WN;LAS;GEG;-3.0;2.0;0.0
2015;1;3;WN;LAX;MDW;9.0;2.0;0.0
2015;1;3;UA;EWR;STT;-2.0;-29.0;0.0
2015;1;3;WN;BUF;MCO;-5.0;-12.0;0.0
2015;1;3;WN;SJC;ONT;-4.0;9.0;0.0
2015;1;3;WN;STL;TPA;38.0;42.0;0.0
2015;1;3;WN;TUL;PHX;11.0;-11.0;0.0
2015;1;3;AA;BNA;DFW;-5.0;1.0;0.0
2015;1;3;AA;LAX;LAS;61.0;61.0;0.0
2015;1;3;AA;MIA;PHX;-2.0;-21.0;0.0
2015;1;3;AA;DFW;PIT;16.0;3.0;0.0
2015;1;3;AS;SFO;SEA;-2.0;4.0;0.0
2015;1;3;AS;OAK;SEA;4.0;2.0;0.0
2015;1;3;AS;SEA;BOS;-4.0;-6.0;0.0
2015;1;3;B6;JFK;ROC;-4.0;16.0;0.0
2015;1;3;AA;MIA;DFW;0.0;-6.0;0.0
2015;1;3;DL;MSP;SNA;-6.0;-20.0;0.0
2015;1;3;DL;ATL;DCA;-1.0;-3.0;0.0
2015;1;3;EV;DFW;BPT;16.0;14.0;0.0
2015;1;3;EV;RIC;DTW;-3.0;-11.0;0.0
2015;1;3;HA;SMF;HNL;0.0;34.0;0.0
2015;1;3;MQ;DFW;HOU;15.0;36.0;0.0
2015;1;3;MQ;DFW;ACT;-3.0;16.0;0.0
2015;1;3;MQ;DFW;DSM;44.0;27.0;0.0
2015;1;3;MQ;LIT;DFW;-1.0;9.0;0.0
2015;1;3;MQ;DFW;AMA;-2.0;9.0;0.0
2015;1;3;MQ;ORD;GRR;-2.0;-5.0;0.0
2015;1;3;MQ;BTR;DFW;79.0;84.0;0.0
2015;1;3;MQ;MIA;EYW;-3.0;0.0;0.0
2015;1;3;MQ;MIA;PNS;6.0;15.0;0.0
2015;1;3;OO;BUR;PDX;-12.0;-14.0;0.0
2015;1;3;OO;MKE;MSP;17.0;27.0;0.0
2015;1;3;B6;BDL;PBI;-5.0;-29.0;0.0
2015;1;3;OO;TUS;DEN;0.0;6.0;0.0
2015;1;3;OO;ONT;PDX;-12.0;-11.0;0.0
2015;1;3;OO;MSN;ORD;63.0;66.0;0.0
2015;1;3;US;CLT;PBI;-2.0;-2.0;0.0
2015;1;3;US;STL;CLT;-1.0;-4.0;0.0
2015;1;3;US;CLT;BUF;100.0;87.0;0.0
2015;1;3;VX;ORD;LAX;48.0;58.0;0.0
2015;1;3;WN;ATL;MSY;18.0;9.0;0.0
2015;1;3;WN;ATL;TPA;-6.0;0.0;0.0
2015;1;3;WN;FLL;PHL;2.0;-6.0;0.0
2015;1;3;WN;FLL;TPA;1.0;2.0;0.0
2015;1;3;WN;HOU;ATL;50.0;47.0;0.0
2015;1;3;WN;MCO;MDW;-3.0;-17.0;0.0
2015;1;3;WN;ONT;SMF;-2.0;-1.0;0.0
2015;1;3;WN;PHX;OAK;4.0;-15.0;0.0
2015;1;3;WN;PHX;SNA;-5.0;-14.0;0.0
2015;1;3;WN;RNO;LAS;-1.0;-11.0;0.0
2015;1;3;WN;LAS;AMA;-5.0;1.0;0.0
2015;1;3;WN;LAS;LAX;50.0;50.0;0.0
2015;1;3;WN;LAS;MCI;9.0;-1.0;0.0
2015;1;3;WN;LGA;ATL;-2.0;-26.0;0.0
2015;1;3;UA;IAH;SEA;65.0;54.0;0.0
2015;1;3;WN;BWI;FLL;-1.0;-7.0;0.0
2015;1;3;WN;BWI;SAN;25.0;-8.0;0.0
2015;1;3;WN;DAL;PHX;10.0;2.0;0.0
2015;1;3;WN;SMF;SAN;2.0;-2.0;0.0
2015;1;3;WN;TPA;STL;-1.0;-8.0;0.0
2015;1;3;AA;DFW;RSW;67.0;75.0;0.0
2015;1;3;AA;BOS;DFW;-6.0;-23.0;0.0
2015;1;3;AA;LGA;DFW;2.0;-35.0;0.0
2015;1;3;AA;IAH;DFW;0.0;-6.0;0.0
2015;1;3;AA;DFW;AUS;45.0;51.0;0.0
2015;1;3;AA;SFO;DFW;1.0;4.0;0.0
2015;1;3;AA;MIA;LAS;1.0;-20.0;0.0
2015;1;3;AA;ORD;LAS;7.0;6.0;0.0
2015;1;3;AA;DFW;LAX;-2.0;-9.0;0.0
2015;1;3;B6;BOS;SAV;-1.0;1.0;0.0
2015;1;3;B6;FLL;DCA;9.0;5.0;0.0
2015;1;3;AA;MIA;SJU;-2.0;-2.0;0.0
2015;1;3;EV;LGA;CLE;4.0;-15.0;0.0
2015;1;3;F9;DEN;MKE;3.0;10.0;0.0
2015;1;3;F9;DEN;PHX;12.0;-10.0;0.0
2015;1;3;MQ;ORD;FSD;129.0;132.0;0.0
2015;1;3;MQ;ORD;DTW;12.0;15.0;0.0
2015;1;3;MQ;DFW;MLU;12.0;19.0;0.0
2015;1;3;OO;MSP;DSM;-3.0;-2.0;0.0
2015;1;3;OO;SEA;SJC;144.0;145.0;0.0
2015;1;3;NK;ATL;ORD;4.0;35.0;0.0
2015;1;3;NK;MSP;PHX;-1.0;-18.0;0.0
2015;1;3;UA;ORD;CLE;4.0;-12.0;0.0
2015;1;3;UA;IAH;ORD;7.0;-21.0;0.0
2015;1;3;EV;MGM;ATL;6.0;8.0;0.0
2015;1;3;HA;ITO;HNL;-5.0;6.0;0.0
2015;1;3;HA;KOA;HNL;-6.0;1.0;0.0
2015;1;3;HA;OGG;ITO;-13.0;-11.0;0.0
2015;1;3;OO;PUB;DEN;-11.0;9.0;0.0
2015;1;3;OO;GJT;DEN;447.0;465.0;0.0
2015;1;3;DL;LAX;DTW;26.0;11.0;0.0
2015;1;3;EV;ORD;SYR;7.0;-1.0;0.0
2015;1;3;UA;LGA;ORD;-3.0;-13.0;0.0
2015;1;3;UA;LAX;HNL;0.0;13.0;0.0
2015;1;3;US;RNO;PHX;19.0;27.0;0.0
2015;1;3;US;PHL;DFW;-3.0;50.0;0.0
2015;1;3;US;CLT;SFO;37.0;29.0;0.0
2015;1;3;VX;SFO;BOS;6.0;19.0;0.0
2015;1;3;WN;ATL;DAL;2.0;-6.0;0.0
2015;1;3;WN;AUS;PHX;5.0;-4.0;0.0
2015;1;3;WN;BNA;DAL;-4.0;-13.0;0.0
2015;1;3;WN;BOS;BWI;-3.0;-16.0;0.0
2015;1;3;WN;HOU;DAL;2.0;-8.0;0.0
2015;1;3;WN;MDW;BWI;-3.0;1.0;0.0
2015;1;3;WN;MSY;LAX;0.0;-16.0;0.0
2015;1;3;WN;OAK;LAX;1.0;2.0;0.0
2015;1;3;WN;LAS;ATL;14.0;17.0;0.0
2015;1;3;WN;LAX;SAT;-3.0;-5.0;0.0
2015;1;3;WN;BUR;OAK;-3.0;-1.0;0.0
2015;1;3;WN;SAN;SFO;-3.0;-2.0;0.0
2015;1;3;WN;STL;LAX;11.0;-1.0;0.0
2015;1;3;WN;STL;MSP;26.0;16.0;0.0
2015;1;3;AA;LAS;LAX;-3.0;-9.0;0.0
2015;1;3;AA;CLT;MIA;-4.0;-9.0;0.0
2015;1;3;AA;MIA;DCA;28.0;29.0;0.0
2015;1;3;AA;MIA;BWI;-3.0;-18.0;0.0
2015;1;3;AA;DFW;IAH;-3.0;-3.0;0.0
2015;1;3;AA;DFW;SMF;29.0;23.0;0.0
2015;1;3;AA;LAX;DFW;-3.0;10.0;0.0
2015;1;3;AS;PDX;PHX;31.0;26.0;0.0
2015;1;3;AS;SEA;ATL;-1.0;19.0;0.0
2015;1;3;AS;KOA;ANC;-3.0;-34.0;0.0
2015;1;3;B6;LGA;FLL;15.0;42.0;0.0
2015;1;3;B6;MCO;JFK;12.0;6.0;0.0
2015;1;3;AA;DFW;MCO;27.0;24.0;0.0
2015;1;3;DL;CVG;ATL;4.0;3.0;0.0
2015;1;3;DL;ATL;SMF;52.0;33.0;0.0
2015;1;3;DL;CVG;SAN;0.0;-23.0;0.0
2015;1;3;DL;MSP;SAN;-1.0;5.0;0.0
2015;1;3;DL;LAX;BOS;-2.0;1.0;0.0
2015;1;3;DL;ATL;SNA;8.0;-9.0;0.0
2015;1;3;DL;MCO;ATL;-3.0;-4.0;0.0
2015;1;3;B6;LGA;MCO;-8.0;-21.0;0.0
2015;1;3;EV;MCI;ORD;-9.0;-17.0;0.0
2015;1;3;EV;CLE;LGA;79.0;48.0;0.0
2015;1;3;F9;MCO;CLE;18.0;25.0;0.0
2015;1;3;MQ;ABI;DFW;24.0;29.0;0.0
2015;1;3;MQ;LGA;BNA;-5.0;-20.0;0.0
2015;1;3;MQ;DFW;GRK;8.0;19.0;0.0
2015;1;3;MQ;DFW;CHA;19.0;47.0;0.0
2015;1;3;MQ;MIA;CMH;4.0;2.0;0.0
2015;1;3;OO;PDX;TUS;-6.0;-26.0;0.0
2015;1;3;OO;ORD;BOI;18.0;-5.0;0.0
2015;1;3;OO;CDC;SLC;-11.0;-4.0;0.0
2015;1;3;AS;KTN;WRG;4.0;0.0;0.0
2015;1;3;MQ;MIA;CHS;11.0;7.0;0.0
2015;1;3;MQ;MIA;ORF;-1.0;-7.0;0.0
2015;1;3;DL;ATL;DAB;-5.0;10.0;0.0
2015;1;3;HA;HNL;KOA;5.0;7.0;0.0
2015;1;3;OO;CVG;MSP;-1.0;-9.0;0.0
2015;1;3;DL;ATL;FNT;17.0;14.0;0.0
2015;1;3;NK;RSW;ACY;14.0;18.0;0.0
2015;1;3;UA;SAN;IAH;-5.0;1.0;0.0
2015;1;3;UA;LAS;IAH;1.0;9.0;0.0
2015;1;3;DL;ATL;MDW;0.0;-20.0;0.0
2015;1;3;MQ;MIA;CVG;-6.0;10.0;0.0
2015;1;3;OO;DSM;DEN;39.0;33.0;0.0
2015;1;3;UA;BOS;IAD;-3.0;-13.0;0.0
2015;1;3;US;CLT;ATL;-8.0;-7.0;0.0
2015;1;3;US;CLT;DEN;-4.0;-15.0;0.0
2015;1;3;US;BOS;CLT;-3.0;-10.0;0.0
2015;1;3;US;SJU;PHL;-9.0;0.0;0.0
2015;1;3;US;CLT;CLE;-3.0;-20.0;0.0
2015;1;3;US;PHL;IAH;1.0;37.0;0.0
2015;1;3;WN;ATL;DEN;-6.0;-17.0;0.0
2015;1;3;WN;ATL;MDW;35.0;31.0;0.0
2015;1;3;WN;AUS;HOU;-4.0;-8.0;0.0
2015;1;3;WN;EWR;MSY;33.0;16.0;0.0
2015;1;3;WN;MDW;BNA;10.0;13.0;0.0
2015;1;3;WN;MDW;OKC;38.0;41.0;0.0
2015;1;3;WN;MSY;TPA;13.0;10.0;0.0
2015;1;3;WN;OKC;PHX;-4.0;-16.0;0.0
2015;1;3;WN;PHX;SEA;8.0;19.0;0.0
2015;1;3;WN;RNO;PHX;-5.0;-5.0;0.0
2015;1;3;WN;HRL;HOU;-6.0;-8.0;0.0
2015;1;3;WN;LAS;BNA;-2.0;-3.0;0.0
2015;1;3;WN;LAS;IND;-4.0;1.0;0.0
2015;1;3;WN;LAS;PIT;-5.0;-18.0;0.0
2015;1;3;WN;LAS;RDU;6.0;19.0;0.0
2015;1;3;WN;MCI;MDW;1.0;-14.0;0.0
2015;1;3;WN;BWI;STL;-1.0;-13.0;0.0
2015;1;3;WN;CMH;DEN;-2.0;-21.0;0.0
2015;1;3;WN;SAT;DAL;29.0;20.0;0.0
2015;1;3;WN;SAT;PHX;3.0;-15.0;0.0
2015;1;3;WN;SFO;SAN;-3.0;-16.0;0.0
2015;1;3;WN;SJC;LAX;-1.0;-2.0;0.0
2015;1;3;WN;SJC;PDX;7.0;5.0;0.0
2015;1;3;WN;SJC;SNA;35.0;28.0;0.0
2015;1;3;WN;TPA;ROC;-6.0;-14.0;0.0
2015;1;3;AA;SAN;DFW;-3.0;-10.0;0.0
2015;1;3;AA;DEN;DFW;4.0;4.0;0.0
2015;1;3;AA;MIA;IAH;-4.0;11.0;0.0
2015;1;3;AS;ORD;ANC;12.0;-31.0;0.0
2015;1;3;B6;BOS;RSW;157.0;138.0;0.0
2015;1;3;B6;BOS;EWR;-6.0;-8.0;0.0
2015;1;3;DL;ATL;DEN;24.0;-3.0;0.0
2015;1;3;DL;ATL;TPA;-5.0;2.0;0.0
2015;1;3;DL;CVG;RSW;-4.0;-17.0;0.0
2015;1;3;EV;STL;EWR;5.0;0.0;0.0
2015;1;3;HA;OAK;HNL;-5.0;42.0;0.0
2015;1;3;HA;JFK;HNL;-3.0;34.0;0.0
2015;1;3;MQ;DFW;CHS;50.0;60.0;0.0
2015;1;3;MQ;ORD;BMI;29.0;83.0;0.0
2015;1;3;MQ;XNA;DFW;30.0;48.0;0.0
2015;1;3;MQ;MLI;ORD;78.0;89.0;0.0
2015;1;3;NK;ORD;LAS;30.0;25.0;0.0
2015;1;3;OO;SAN;LAX;-1.0;8.0;0.0
2015;1;3;EV;IND;DEN;-11.0;-16.0;0.0
2015;1;3;HA;HNL;OGG;-1.0;4.0;0.0
2015;1;3;OO;SJC;LAX;-5.0;7.0;0.0
2015;1;3;UA;OKC;DEN;-8.0;-11.0;0.0
2015;1;3;DL;ATL;ORF;-2.0;-6.0;0.0
2015;1;3;UA;MCO;EWR;-1.0;-17.0;0.0
2015;1;3;DL;ATL;PVD;0.0;-7.0;0.0
2015;1;3;EV;BNA;ORD;38.0;46.0;0.0
2015;1;3;OO;MRY;LAX;-17.0;-18.0;0.0
2015;1;3;AA;MIA;MCO;-2.0;4.0;0.0
2015;1;3;B6;BOS;SJU;-5.0;-23.0;0.0
2015;1;3;DL;ATL;RSW;22.0;28.0;0.0
2015;1;3;DL;ATL;DAY;-1.0;-25.0;0.0
2015;1;3;EV;PIT;ORD;30.0;41.0;0.0
2015;1;3;EV;ATL;SHV;27.0;35.0;0.0
2015;1;3;EV;ATL;PIA;-5.0;-16.0;0.0
2015;1;3;EV;ATL;CRW;-3.0;-3.0;0.0
2015;1;3;EV;ATL;OAJ;15.0;33.0;0.0
2015;1;3;EV;JAX;IAD;-8.0;-10.0;0.0
2015;1;3;MQ;MIA;TLH;-5.0;-7.0;0.0
2015;1;3;OO;SLC;OKC;24.0;10.0;0.0
2015;1;3;UA;SFO;MCO;5.0;4.0;0.0
2015;1;3;US;PHX;MSP;-3.0;-13.0;0.0
2015;1;3;US;PHX;DEN;2.0;3.0;0.0
2015;1;3;US;PHL;SJU;19.0;33.0;0.0
2015;1;3;US;MIA;RDU;-10.0;-21.0;0.0
2015;1;3;US;CLT;TPA;-4.0;3.0;0.0
2015;1;3;US;CLT;BWI;0.0;-1.0;0.0
2015;1;3;US;CLT;IND;3.0;-13.0;0.0
2015;1;3;US;CLT;BOS;1.0;-17.0;0.0
2015;1;3;US;PHL;ORD;11.0;20.0;0.0
2015;1;3;US;PHL;MIA;-2.0;-18.0;0.0
2015;1;3;WN;ATL;HOU;11.0;54.0;0.0
2015;1;3;WN;DEN;ATL;-2.0;6.0;0.0
2015;1;3;WN;DEN;TUL;7.0;12.0;0.0
2015;1;3;WN;ELP;LAX;32.0;23.0;0.0
2015;1;3;WN;HOU;BNA;5.0;2.0;0.0
2015;1;3;WN;MDW;DAL;71.0;78.0;0.0
2015;1;3;WN;MKE;MSP;3.0;10.0;0.0
2015;1;3;WN;OAK;PHX;0.0;1.0;0.0
2015;1;3;WN;PHX;LAS;0.0;-1.0;0.0
2015;1;3;WN;SAN;OAK;9.0;11.0;0.0
2015;1;3;WN;IND;HOU;-2.0;33.0;0.0
2015;1;3;WN;LAS;SAN;25.0;19.0;0.0
2015;1;3;WN;LAS;TPA;-1.0;8.0;0.0
2015;1;3;WN;LGA;BNA;34.0;32.0;0.0
2015;1;3;WN;DAL;AUS;9.0;7.0;0.0
2015;1;3;WN;DAL;MCI;5.0;-6.0;0.0
2015;1;3;WN;SEA;LAS;-3.0;-13.0;0.0
2015;1;3;WN;SNA;SFO;-3.0;-14.0;0.0
2015;1;3;WN;STL;SAT;6.0;17.0;0.0
2015;1;3;AA;BOS;JFK;13.0;11.0;0.0
2015;1;3;AA;MIA;PHL;6.0;-8.0;0.0
2015;1;3;AA;MCI;DFW;-2.0;0.0;0.0
2015;1;3;AA;DFW;SLC;-1.0;1.0;0.0
2015;1;3;AA;TUS;DFW;672.0;693.0;0.0
2015;1;3;AA;DFW;BWI;34.0;32.0;0.0
2015;1;3;AS;SNA;PDX;-8.0;-4.0;0.0
2015;1;3;AS;BLI;LAS;86.0;72.0;0.0
2015;1;3;B6;PBI;JFK;-8.0;-14.0;0.0
2015;1;3;B6;MSY;JFK;-4.0;-10.0;0.0
2015;1;3;B6;FLL;EWR;0.0;-3.0;0.0
2015;1;3;B6;JFK;LAX;-2.0;-13.0;0.0
2015;1;3;DL;SLC;STL;17.0;11.0;0.0
2015;1;3;DL;ATL;CMH;-1.0;-11.0;0.0
2015;1;3;DL;ATL;SEA;-1.0;4.0;0.0
2015;1;3;DL;ATL;LAS;0.0;-23.0;0.0
2015;1;3;DL;LGA;TPA;0.0;-30.0;0.0
2015;1;3;DL;ATL;SFO;3.0;-19.0;0.0
2015;1;3;DL;SLC;DTW;-1.0;-3.0;0.0
2015;1;3;DL;ATL;MEM;8.0;3.0;0.0
2015;1;3;DL;PHL;DTW;-7.0;-16.0;0.0
2015;1;3;DL;ATL;BDL;1.0;-2.0;0.0
2015;1;3;EV;LGA;JAX;1.0;8.0;0.0
2015;1;3;EV;ATL;GRR;58.0;47.0;0.0
2015;1;3;EV;ATL;IAD;-4.0;-4.0;0.0
2015;1;3;F9;FLL;CLE;1.0;9.0;0.0
2015;1;3;MQ;DFW;MHK;4.0;-2.0;0.0
2015;1;3;NK;LGA;DTW;3.0;1.0;0.0
2015;1;3;OO;LAX;FAT;75.0;74.0;0.0
2015;1;3;OO;SLC;DEN;5.0;-4.0;0.0
2015;1;3;OO;SLC;HLN;1.0;0.0;0.0
2015;1;3;OO;SLC;SAT;-5.0;0.0;0.0
2015;1;3;OO;SLC;PSC;85.0;74.0;0.0
2015;1;3;OO;SLC;RAP;0.0;-7.0;0.0
2015;1;3;OO;LAX;DFW;29.0;16.0;0.0
2015;1;3;OO;LAX;SAN;47.0;43.0;0.0
2015;1;3;OO;PHX;PSP;-2.0;-3.0;0.0
2015;1;3;OO;SLC;CNY;-2.0;-20.0;0.0
2015;1;3;OO;MSP;ORD;-1.0;-3.0;0.0
2015;1;3;UA;ICT;DEN;-12.0;5.0;0.0
2015;1;3;DL;ATL;DFW;7.0;-14.0;0.0
2015;1;3;DL;ATL;ORD;11.0;24.0;0.0
2015;1;3;EV;ATL;HPN;73.0;91.0;0.0
2015;1;3;F9;LAS;DEN;-6.0;-2.0;0.0
2015;1;3;HA;HNL;LIH;-7.0;1.0;0.0
2015;1;3;OO;TUL;DEN;26.0;10.0;0.0
2015;1;3;AS;SCC;BRW;-22.0;-28.0;0.0
2015;1;3;B6;BOS;FLL;1.0;-9.0;0.0
2015;1;3;NK;DTW;RSW;7.0;39.0;0.0
2015;1;3;OO;SLC;BIL;-3.0;-8.0;0.0
2015;1;3;DL;ATL;JAC;-2.0;-15.0;0.0
2015;1;3;DL;ATL;STT;3.0;-4.0;0.0
2015;1;3;B6;TPA;BOS;-4.0;-12.0;0.0
2015;1;3;UA;IAD;HDN;-10.0;-8.0;0.0
2015;1;3;US;BOS;PHX;-2.0;-27.0;0.0
2015;1;3;US;PHX;CLT;-1.0;10.0;0.0
2015;1;3;US;PHX;EWR;-3.0;-4.0;0.0
2015;1;3;US;CLT;SJU;0.0;15.0;0.0
2015;1;3;US;PHL;STT;-8.0;-7.0;0.0
2015;1;3;US;CLT;PHX;-5.0;-20.0;0.0
2015;1;3;US;CLT;LAX;-2.0;-7.0;0.0
2015;1;3;VX;JFK;LAS;0.0;-6.0;0.0
2015;1;3;VX;LAS;LAX;1.0;-2.0;0.0
2015;1;3;WN;ATL;IND;4.0;20.0;0.0
2015;1;3;WN;DTW;DEN;-1.0;9.0;0.0
